OBJECTID,FREQUENCY,HAUL_ID,GEAR_ABBREV,CRUISE,YEAR,HAUL_NAME,CORRECTED_LENGTH,FcorrLen_mm,station
86,1,3DY10 2 1 60BON 1,60BON,3DY10,2010,1,4.5,5.22535,2
87,1,3DY10 2 1 60BON 1,60BON,3DY10,2010,1,4.9,5.64275,2
88,1,3DY10 2 1 60BON 1,60BON,3DY10,2010,1,5,5.7471,2
89,1,3DY10 2 1 60BON 1,60BON,3DY10,2010,1,5.8,6.5819,2
90,2,3DY10 27 1 60BON 1,60BON,3DY10,2010,1,5,5.7471,27
91,1,3DY10 27 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,27
92,1,3DY10 27 1 60BON 1,60BON,3DY10,2010,1,8.5,9.39935,27
93,1,3DY10 28 1 60BON 1,60BON,3DY10,2010,1,4.8,5.5384,28
94,1,3DY10 28 1 60BON 1,60BON,3DY10,2010,1,5.3,6.06015,28
95,1,3DY10 28 1 60BON 1,60BON,3DY10,2010,1,5.8,6.5819,28
96,1,3DY10 28 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,28
97,1,3DY10 29 1 60BON 1,60BON,3DY10,2010,1,5.6,6.3732,29
98,1,3DY10 29 1 60BON 1,60BON,3DY10,2010,1,6.4,7.208,29
99,1,3DY10 29 1 60BON 1,60BON,3DY10,2010,1,7,7.8341,29
100,1,3DY10 29 1 60BON 1,60BON,3DY10,2010,1,8,8.8776,29
101,2,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,4,4.7036,3
102,1,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,4.2,4.9123,3
103,2,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,5.5,6.26885,3
104,2,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,3
105,1,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,6.2,6.9993,3
106,1,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,6.8,7.6254,3
107,1,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,7,7.8341,3
108,1,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,8,8.8776,3
109,1,3DY10 3 1 60BON 1,60BON,3DY10,2010,1,8.5,9.39935,3
110,1,3DY10 31 1 60BON 1,60BON,3DY10,2010,1,5.6,6.3732,31
111,1,3DY10 31 1 60BON 1,60BON,3DY10,2010,1,5.7,6.47755,31
112,1,3DY10 31 1 60BON 1,60BON,3DY10,2010,1,5.8,6.5819,31
113,1,3DY10 33 1 60BON 1,60BON,3DY10,2010,1,4.4,5.121,33
114,1,3DY10 33 1 60BON 1,60BON,3DY10,2010,1,4.5,5.22535,33
115,1,3DY10 33 1 60BON 1,60BON,3DY10,2010,1,5,5.7471,33
116,1,3DY10 33 1 60BON 1,60BON,3DY10,2010,1,6.4,7.208,33
117,1,3DY10 39 1 60BON 1,60BON,3DY10,2010,1,7.2,8.0428,39
118,1,3DY10 40 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,40
119,1,3DY10 40 1 60BON 1,60BON,3DY10,2010,1,6.2,6.9993,40
120,1,3DY10 40 1 60BON 1,60BON,3DY10,2010,1,7.2,8.0428,40
121,1,3DY10 40 1 60BON 1,60BON,3DY10,2010,1,8,8.8776,40
122,1,3DY10 45 1 60BON 1,60BON,3DY10,2010,1,8.7,9.60805,45
123,1,3DY10 5 1 60BON 1,60BON,3DY10,2010,1,4.5,5.22535,5
124,1,3DY10 5 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,5
125,1,3DY10 6 1 60BON 1,60BON,3DY10,2010,1,4.9,5.64275,6
126,1,3DY10 6 1 60BON 1,60BON,3DY10,2010,1,5,5.7471,6
127,1,3DY10 6 1 60BON 1,60BON,3DY10,2010,1,5.4,6.1645,6
128,3,3DY10 6 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,6
129,1,3DY10 6 1 60BON 1,60BON,3DY10,2010,1,6.5,7.31235,6
130,1,3DY10 6 1 60BON 1,60BON,3DY10,2010,1,6.8,7.6254,6
131,1,3DY10 67 1 60BON 1,60BON,3DY10,2010,1,5.2,5.9558,67
132,1,3DY10 67 1 60BON 1,60BON,3DY10,2010,1,5.5,6.26885,67
133,1,3DY10 72 1 60BON 1,60BON,3DY10,2010,1,8,8.8776,72
134,1,3DY10 72 1 60BON 1,60BON,3DY10,2010,1,9,9.9211,72
135,1,3DY10 75 1 60BON 1,60BON,3DY10,2010,1,5.8,6.5819,75
136,1,3DY10 75 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,75
137,1,3DY10 76 1 60BON 1,60BON,3DY10,2010,1,4.1,4.80795,76
138,1,3DY10 76 1 60BON 1,60BON,3DY10,2010,1,7,7.8341,76
139,1,3DY10 77 1 60BON 1,60BON,3DY10,2010,1,7,7.8341,77
140,1,3DY10 77 1 60BON 1,60BON,3DY10,2010,1,7.1,7.93845,77
141,1,3DY10 78 1 60BON 1,60BON,3DY10,2010,1,10.7,11.69505,78
142,1,3DY10 82 1 60BON 1,60BON,3DY10,2010,1,6.5,7.31235,82
143,1,3DY10 83 1 60BON 1,60BON,3DY10,2010,1,7.3,8.14715,83
144,1,3DY10 83 1 60BON 1,60BON,3DY10,2010,1,8.4,9.295,83
145,1,3DY10 85 1 60BON 1,60BON,3DY10,2010,1,10,10.9646,85
146,1,3DY10 86 1 60BON 1,60BON,3DY10,2010,1,5.5,6.26885,86
147,1,3DY10 86 1 60BON 1,60BON,3DY10,2010,1,10,10.9646,86
148,1,3DY10 88 1 60BON 1,60BON,3DY10,2010,1,7.1,7.93845,88
149,1,3DY10 90 1 60BON 1,60BON,3DY10,2010,1,5.3,6.06015,90
150,1,3DY10 90 1 60BON 1,60BON,3DY10,2010,1,5.5,6.26885,90
151,1,3DY10 93 1 60BON 1,60BON,3DY10,2010,1,8.5,9.39935,93
152,1,3DY10 94 1 60BON 1,60BON,3DY10,2010,1,7,7.8341,94
153,1,3DY10 97 1 60BON 1,60BON,3DY10,2010,1,4.9,5.64275,97
154,2,3DY10 97 1 60BON 1,60BON,3DY10,2010,1,5,5.7471,97
155,1,3DY10 97 1 60BON 1,60BON,3DY10,2010,1,5.6,6.3732,97
156,2,3DY10 97 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,97
157,1,3DY10 97 1 60BON 1,60BON,3DY10,2010,1,6.3,7.10365,97
158,1,3DY10 99 1 60BON 1,60BON,3DY10,2010,1,11,12.0081,99
159,1,3DY10 99 1 60BON 1,60BON,3DY10,2010,1,12.8,13.8864,99
1340,1,DY13-06 1 2 60BON 1,60BON,DY13-06,2013,2,5,5.7471,1
1341,1,DY13-06 1 2 60BON 1,60BON,DY13-06,2013,2,6,6.7906,1
1342,1,DY13-06 1 2 60BON 1,60BON,DY13-06,2013,2,6.2,6.9993,1
1343,1,DY13-06 1 2 60BON 1,60BON,DY13-06,2013,2,7.6,8.4602,1
1344,1,DY13-06 1 2 60BON 1,60BON,DY13-06,2013,2,8,8.8776,1
1345,1,DY13-06 10 1 60BON 1,60BON,DY13-06,2013,1,4.6,5.3297,10
1346,1,DY13-06 10 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,10
1347,1,DY13-06 10 1 60BON 1,60BON,DY13-06,2013,1,5.3,6.06015,10
1348,1,DY13-06 10 1 60BON 1,60BON,DY13-06,2013,1,5.4,6.1645,10
1349,3,DY13-06 10 1 60BON 1,60BON,DY13-06,2013,1,5.9,6.68625,10
1350,1,DY13-06 10 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,10
1351,1,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,5,5.7471,100
1352,4,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,100
1353,2,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,5.3,6.06015,100
1354,2,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,100
1355,1,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,6.4,7.208,100
1356,1,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,6.6,7.4167,100
1357,1,DY13-06 100 1 60BON 1,60BON,DY13-06,2013,1,8.3,9.19065,100
1358,1,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,101
1359,1,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,101
1360,3,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,101
1361,2,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,6.1,6.89495,101
1362,1,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,101
1363,2,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,6.4,7.208,101
1364,1,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,6.6,7.4167,101
1365,1,DY13-06 101 1 60BON 1,60BON,DY13-06,2013,1,6.7,7.52105,101
1366,1,DY13-06 102 1 60BON 1,60BON,DY13-06,2013,1,5.5,6.26885,102
1367,1,DY13-06 102 1 60BON 1,60BON,DY13-06,2013,1,6.8,7.6254,102
1368,1,DY13-06 102 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,102
1369,1,DY13-06 102 1 60BON 1,60BON,DY13-06,2013,1,8.5,9.39935,102
1370,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,4.4,5.121,103
1371,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,4.5,5.22535,103
1372,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,4.6,5.3297,103
1373,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,4.7,5.43405,103
1374,2,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5,5.7471,103
1375,4,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,103
1376,5,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,103
1377,3,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5.5,6.26885,103
1378,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5.6,6.3732,103
1379,3,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5.7,6.47755,103
1380,2,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,5.8,6.5819,103
1381,3,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,6.1,6.89495,103
1382,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,103
1383,2,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,6.5,7.31235,103
1384,1,DY13-06 103 1 60BON 1,60BON,DY13-06,2013,1,6.7,7.52105,103
1385,1,DY13-06 104 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,104
1386,1,DY13-06 105 1 60BON 1,60BON,DY13-06,2013,1,6.3,7.10365,105
1387,1,DY13-06 105 1 60BON 1,60BON,DY13-06,2013,1,8.6,9.5037,105
1388,1,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,106
1389,1,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,5.9,6.68625,106
1390,2,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,6.1,6.89495,106
1391,2,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,106
1392,1,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,8.9,9.81675,106
1393,1,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,106
1394,1,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,10,10.9646,106
1395,1,DY13-06 106 1 60BON 1,60BON,DY13-06,2013,1,10.5,11.48635,106
1396,1,DY13-06 107 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,107
1397,1,DY13-06 107 1 60BON 1,60BON,DY13-06,2013,1,11,12.0081,107
1398,1,DY13-06 107 1 60BON 1,60BON,DY13-06,2013,1,11.4,12.4255,107
1399,1,DY13-06 107 1 60BON 1,60BON,DY13-06,2013,1,12.8,13.8864,107
1400,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,108
1401,3,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,108
1402,2,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,108
1403,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,8.1,8.98195,108
1404,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,8.7,9.60805,108
1405,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,8.8,9.7124,108
1406,4,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,108
1407,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,9.8,10.7559,108
1408,2,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,10,10.9646,108
1409,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,11,12.0081,108
1410,1,DY13-06 108 1 60BON 1,60BON,DY13-06,2013,1,11.3,12.32115,108
1411,1,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,109
1412,1,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,109
1413,2,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,7.2,8.0428,109
1414,1,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,7.8,8.6689,109
1415,1,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,8.2,9.0863,109
1416,1,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,109
1417,1,DY13-06 109 1 60BON 1,60BON,DY13-06,2013,1,12.4,13.469,109
1418,1,DY13-06 11 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,11
1419,2,DY13-06 11 1 60BON 1,60BON,DY13-06,2013,1,6.8,7.6254,11
1420,1,DY13-06 11 1 60BON 1,60BON,DY13-06,2013,1,7.3,8.14715,11
1421,1,DY13-06 110 1 60BON 1,60BON,DY13-06,2013,1,8.1,8.98195,110
1422,1,DY13-06 111 1 60BON 1,60BON,DY13-06,2013,1,4.9,5.64275,111
1423,1,DY13-06 111 1 60BON 1,60BON,DY13-06,2013,1,5.7,6.47755,111
1424,1,DY13-06 111 1 60BON 1,60BON,DY13-06,2013,1,6.4,7.208,111
1425,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,3.4,4.0775,112
1426,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,4.7,5.43405,112
1427,2,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,5.3,6.06015,112
1428,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,5.4,6.1645,112
1429,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,5.5,6.26885,112
1430,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,112
1431,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,112
1432,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,112
1433,1,DY13-06 112 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,112
1434,2,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,5,5.7471,113
1435,1,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,113
1436,1,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,113
1437,2,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,5.4,6.1645,113
1438,1,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,6.1,6.89495,113
1439,1,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,113
1440,2,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,6.3,7.10365,113
1441,2,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,6.7,7.52105,113
1442,3,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,6.9,7.72975,113
1443,1,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,7.1,7.93845,113
1444,1,DY13-06 113 1 60BON 1,60BON,DY13-06,2013,1,7.9,8.77325,113
1445,1,DY13-06 114 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,114
1446,1,DY13-06 114 1 60BON 1,60BON,DY13-06,2013,1,6.3,7.10365,114
1447,1,DY13-06 114 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,114
1448,1,DY13-06 114 1 60BON 1,60BON,DY13-06,2013,1,8.8,9.7124,114
1449,1,DY13-06 115 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,115
1450,1,DY13-06 115 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,115
1451,1,DY13-06 115 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,115
1452,1,DY13-06 116 1 60BON 1,60BON,DY13-06,2013,1,6.4,7.208,116
1453,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,117
1454,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,5.7,6.47755,117
1455,4,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,5.8,6.5819,117
1456,6,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,117
1457,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,117
1458,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,6.4,7.208,117
1459,4,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,6.5,7.31235,117
1460,4,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,6.8,7.6254,117
1461,4,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,117
1462,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,7.2,8.0428,117
1463,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,7.4,8.2515,117
1464,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,7.8,8.6689,117
1465,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,117
1466,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,8.7,9.60805,117
1467,5,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,117
1468,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,9.2,10.1298,117
1469,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,9.5,10.44285,117
1470,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,9.8,10.7559,117
1471,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,10,10.9646,117
1472,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,10.2,11.1733,117
1473,1,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,11.5,12.52985,117
1474,2,DY13-06 117 1 60BON 1,60BON,DY13-06,2013,1,12,13.0516,117
1475,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,118
1476,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,5.8,6.5819,118
1477,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,118
1478,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,6.3,7.10365,118
1479,2,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,7.6,8.4602,118
1480,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,8.1,8.98195,118
1481,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,8.6,9.5037,118
1482,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,9.6,10.5472,118
1483,1,DY13-06 118 1 60BON 1,60BON,DY13-06,2013,1,12,13.0516,118
1484,1,DY13-06 12 1 60BON 1,60BON,DY13-06,2013,1,5.3,6.06015,12
1485,1,DY13-06 12 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,12
1486,2,DY13-06 120 1 60BON 1,60BON,DY13-06,2013,1,5,5.7471,120
1487,1,DY13-06 120 1 60BON 1,60BON,DY13-06,2013,1,6.6,7.4167,120
1488,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,4.7,5.43405,121
1489,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,121
1490,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,121
1491,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,121
1492,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,7.5,8.35585,121
1493,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,7.8,8.6689,121
1494,1,DY13-06 121 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,121
1495,2,DY13-06 122 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,122
1496,1,DY13-06 123 1 60BON 1,60BON,DY13-06,2013,1,7.2,8.0428,123
1497,1,DY13-06 124 1 60BON 1,60BON,DY13-06,2013,1,4,4.7036,124
1498,1,DY13-06 124 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,124
1499,1,DY13-06 124 1 60BON 1,60BON,DY13-06,2013,1,7.5,8.35585,124
1500,1,DY13-06 124 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,124
1501,1,DY13-06 125 1 60BON 1,60BON,DY13-06,2013,1,7.2,8.0428,125
1502,1,DY13-06 125 1 60BON 1,60BON,DY13-06,2013,1,8.5,9.39935,125
1503,1,DY13-06 128 1 60BON 1,60BON,DY13-06,2013,1,6.3,7.10365,128
1504,1,DY13-06 128 1 60BON 1,60BON,DY13-06,2013,1,7.1,7.93845,128
1505,1,DY13-06 128 1 60BON 1,60BON,DY13-06,2013,1,7.7,8.56455,128
1506,1,DY13-06 128 1 60BON 1,60BON,DY13-06,2013,1,7.9,8.77325,128
1507,1,DY13-06 128 1 60BON 1,60BON,DY13-06,2013,1,8.8,9.7124,128
1508,1,DY13-06 129 1 60BON 1,60BON,DY13-06,2013,1,5.7,6.47755,129
1509,2,DY13-06 130 1 60BON 1,60BON,DY13-06,2013,1,5.5,6.26885,130
1510,1,DY13-06 130 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,130
1511,1,DY13-06 130 1 60BON 1,60BON,DY13-06,2013,1,6.2,6.9993,130
1512,1,DY13-06 130 1 60BON 1,60BON,DY13-06,2013,1,6.5,7.31235,130
1513,1,DY13-06 130 1 60BON 1,60BON,DY13-06,2013,1,7.8,8.6689,130
1514,1,DY13-06 131 1 60BON 1,60BON,DY13-06,2013,1,5.8,6.5819,131
1515,1,DY13-06 132 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,132
1516,1,DY13-06 132 1 60BON 1,60BON,DY13-06,2013,1,6.8,7.6254,132
1517,1,DY13-06 132 1 60BON 1,60BON,DY13-06,2013,1,10,10.9646,132
1518,1,DY13-06 133 1 60BON 1,60BON,DY13-06,2013,1,5.3,6.06015,133
1519,1,DY13-06 133 1 60BON 1,60BON,DY13-06,2013,1,5.9,6.68625,133
1520,1,DY13-06 133 1 60BON 1,60BON,DY13-06,2013,1,7.1,7.93845,133
1521,1,DY13-06 133 1 60BON 1,60BON,DY13-06,2013,1,7.8,8.6689,133
1522,1,DY13-06 133 1 60BON 1,60BON,DY13-06,2013,1,10.7,11.69505,133
1523,1,DY13-06 134 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,134
1524,1,DY13-06 134 1 60BON 1,60BON,DY13-06,2013,1,6.3,7.10365,134
1525,1,DY13-06 134 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,134
1526,1,DY13-06 134 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,134
1527,1,DY13-06 135 1 60BON 1,60BON,DY13-06,2013,1,6.8,7.6254,135
1528,1,DY13-06 136 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,136
1529,1,DY13-06 136 1 60BON 1,60BON,DY13-06,2013,1,6.1,6.89495,136
1530,1,DY13-06 136 1 60BON 1,60BON,DY13-06,2013,1,6.8,7.6254,136
1531,2,DY13-06 136 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,136
1532,1,DY13-06 137 1 60BON 1,60BON,DY13-06,2013,1,5.6,6.3732,137
1533,1,DY13-06 137 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,137
1534,1,DY13-06 137 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,137
1535,1,DY13-06 137 1 60BON 1,60BON,DY13-06,2013,1,8.7,9.60805,137
1536,1,DY13-06 138 1 60BON 1,60BON,DY13-06,2013,1,5.1,5.85145,138
1537,1,DY13-06 138 1 60BON 1,60BON,DY13-06,2013,1,6.1,6.89495,138
1538,2,DY13-06 138 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,138
1539,1,DY13-06 138 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,138
1540,1,DY13-06 139 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,139
1541,1,DY13-06 14 1 60BON 1,60BON,DY13-06,2013,1,4.3,5.01665,14
1542,1,DY13-06 14 1 60BON 1,60BON,DY13-06,2013,1,4.9,5.64275,14
1543,2,DY13-06 14 1 60BON 1,60BON,DY13-06,2013,1,5.2,5.9558,14
1544,1,DY13-06 14 1 60BON 1,60BON,DY13-06,2013,1,6.9,7.72975,14
1545,1,DY13-06 14 1 60BON 1,60BON,DY13-06,2013,1,7.2,8.0428,14
1546,1,DY13-06 141 1 60BON 1,60BON,DY13-06,2013,1,8.6,9.5037,141
1547,1,DY13-06 142 1 60BON 1,60BON,DY13-06,2013,1,6.7,7.52105,142
1548,1,DY13-06 142 1 60BON 1,60BON,DY13-06,2013,1,7.3,8.14715,142
1549,1,DY13-06 142 1 60BON 1,60BON,DY13-06,2013,1,13,14.0951,142
1550,1,DY13-06 143 1 60BON 1,60BON,DY13-06,2013,1,8.3,9.19065,143
1551,1,DY13-06 143 1 60BON 1,60BON,DY13-06,2013,1,8.4,9.295,143
1552,1,DY13-06 143 1 60BON 1,60BON,DY13-06,2013,1,12.7,13.78205,143
1553,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,6,6.7906,146
1554,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,146
1555,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,7.9,8.77325,146
1556,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,8,8.8776,146
1557,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,9.1,10.02545,146
1558,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,9.3,10.23415,146
1559,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,9.5,10.44285,146
1560,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,9.9,10.86025,146
1561,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,10,10.9646,146
1562,1,DY13-06 146 1 60BON 1,60BON,DY13-06,2013,1,11.9,12.94725,146
1563,1,DY13-06 147 1 60BON 1,60BON,DY13-06,2013,1,6.4,7.208,147
1564,1,DY13-06 147 1 60BON 1,60BON,DY13-06,2013,1,8.1,8.98195,147
1565,1,DY13-06 148 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,148
1566,1,DY13-06 148 1 60BON 1,60BON,DY13-06,2013,1,9.5,10.44285,148
1567,1,DY13-06 148 1 60BON 1,60BON,DY13-06,2013,1,11.8,12.8429,148
1568,1,DY13-06 148 1 60BON 1,60BON,DY13-06,2013,1,13,14.0951,148
1569,1,DY13-06 149 1 60BON 1,60BON,DY13-06,2013,1,7,7.8341,149
1570,1,DY13-06 149 1 60BON 1,60BON,DY13-06,2013,1,9,9.9211,149
